raw id,id,parent id,parent required value,type,style,layout- DH use,prompt,options,points,score,kpi,validation,default formula,default value,post prompt,Developer to notes,PGH notes,In PR?,In LTC?
4_4_33,pghq_PFC_energy_4_4_33,,,text,default,,,,,,,,,,,,,,Yes
4_5,pghq_PFC_energy_4_5,,,selection,radios,, Is there anything else you would like to tell us about the energy program or projects at your facility?  Please feel free to attach a file and/or provide commentary below.,Yes|No,1,1,,,,,,,,,Yes
4_6,pghq_PFC_energy_4_6,pghq_PFC_energy_4_5,Yes,file,default,,Attach file:,,1,1,,,,,,,,,Yes
4_7,pghq_PFC_energy_4_7,pghq_PFC_energy_4_5,Yes,text,textarea,,Provide commentary:,,1,1,,,,,,,,,Yes
PFC,Water,,,,,,,,,,,,,,,,,,Yes
1_1,pghq_PFC_water_1_1,,,html,non-numbered,,Tracking and measuring the amount of direct water used is the first step a hospital should take to begin its water management and minimization program. ,,,,,,,,,,,,Yes
PFC,Water,Irrigated Landscape,,,,,,,,,,,,,,,,,Yes
1_1_1,pghq_PFC_water_1_1_1,,,text,default,,What is the facility’s <b>Gross Floor Area</b> in square feet ?,,1,1,,integer,pghq_PFC_energy_1_2,,,Gross Floor Area is in the glossary,,,Yes
1_2,pghq_PFC_water_1_2,,,html,non-numbered,,"PGH uses <b>Energy Star Portfolio Manager’s</b> definition of <b>Gross Floor Area</b>. If the facility uses Portfolio Manager, you can <b>cut and paste</b> the value for Gross Floor Area into the application. Click here for the definition of Gross Floor Area. ",,,,,,,,,"Note to developer: [if they have already entered this data on the top of the Energy page, this should auto-populate here.] All applicants will enter current year square footage, sync with Salesforce for automatic entry in following years with option to click on “Have you had a change in square footage?”. ",,,Yes
1_3,pghq_PFC_water_1_3,,,text,default,,"If your facility tracks <b>Cleanable Area</b>, please enter it here, in square feet.",,1,1,,integer,,,,,,,Yes
1_3_1,pghq_PFC_water_1_3_1,,,text,default,,Please indicate the number of <b>commercial ice makers</b> at your facility:,,,,,,,,,,,,
1_4,pghq_PFC_water_1_4,,,html,default,,"Please indicate the facility’s <b>water use in Table A</b> below. Use the same water units for current, baseline and previous years. Everyone is required to complete the CURRENT YEAR USAGE column, even if this is your baseline year.",,,,,,,,,,,,Yes
1_5,pghq_PFC_water_1_5,,,text,default,,"<b>Baseline year<b> is the year you began actively tracking water and utility use or initiated your water conservation program. If you provide this data, it is worth additional points—so PGH can get a better sense of your organizational progress over time and assess performance metrics. Enter your baseline year here:",,,,,integer,,,,,,,Yes
1_5_1,pghq_PFC_water_1_5_1,,,container,table,""" "",Current Year 2013,Units,Baseline Year,Units,Previous Year 2012,Units;Gross Floor Area,pghq_PFC_water_1_5_1_1,Square Feet,pghq_PFC_water_1_5_1_3,Square Feet,pghq_PFC_water_1_5_1_5,Square Feet;Cleanable Area,pghq_PFC_water_1_5_1_7,Square Feet,pghq_PFC_water_1_5_1_9,Square Feet,pghq_PFC_water_1_5_1_11,Square Feet;Annual Water Consumption,pghq_PFC_water_1_5_1_13,pghq_PFC_water_1_5_1_14,pghq_PFC_water_1_5_1_15,pghq_PFC_water_1_5_1_16,pghq_PFC_water_1_5_1_17,pghq_PFC_water_1_5_1_18",Table A (for Question 3) - Water Consumption,,,,,,,,,,,,Yes
1_5_1_1,pghq_PFC_water_1_5_1_1,,,text,default,,,,,,,integer,pghq_PFC_water_1_1_1,,,,,,Yes
1_5_1_3,pghq_PFC_water_1_5_1_3,,,text,default,,,,,,,integer,pghq_PFC_water_1_1_1,,,,,,Yes
1_5_1_5,pghq_PFC_water_1_5_1_5,,,text,default,,,,,,,integer,pghq_PFC_water_1_1_1,,,,,,Yes
1_5_1_7,pghq_PFC_water_1_5_1_7,,,text,default,,,,,,,integer,pghq_PFC_water_1_3,,,,,,Yes
1_5_1_9,pghq_PFC_water_1_5_1_9,,,text,default,,,,,,,integer,pghq_PFC_water_1_3,,,,,,Yes
1_5_1_11,pghq_PFC_water_1_5_1_11,,,text,default,,,,,,,integer,pghq_PFC_water_1_3,,,,,,Yes
1_5_1_13,pghq_PFC_water_1_5_1_13,,,text,default,,,,,,,"integer,required",,,,,,,Yes
1_5_1_14,pghq_PFC_water_1_5_1_14,,,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
1_5_1_15,pghq_PFC_water_1_5_1_15,,,text,default,,,,,,,,,,,,,,Yes
1_5_1_16,pghq_PFC_water_1_5_1_16,,,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
1_5_1_17,pghq_PFC_water_1_5_1_17,,,text,default,,,,,,,,,,,,,,Yes
1_5_1_18,pghq_PFC_water_1_5_1_18,,,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
1_6,pghq_PFC_water_1_6,,,html,default,,"Given the data you provided in Table A, your facility’s normalized <b>water use metrics</b> are presented below. If your <b>Gallons per Gross Square Foot</b> is less than 10 or greater than 400</b>, please review your water consumption data and gross square footage.</b>",,,,,,,,,,,,Yes
1_7,pghq_PFC_water_1_7,,,text,default,,Gallons per Square Foot,,,,,,,,,Formula=Current Gallons (from Table A)/Gross Floor Area in question 1 Metric: Total Gallons per square foot: Total Current Year Total/Gross Floor Area (in sq ft),,,Yes
1_8_0,pghq_PFC_water_1_8_0,,,text,default,,Adjusted Patient Days,,,,,,pghq_PFC_demographic_1_6,,From Facility Profile.,Formula=Current Gallons (from Table A)/Adjusted Patient Days  APD is from Demographics Page,,,Yes
1_8,pghq_PFC_water_1_8,,,text,default,,Gallons per Adjusted Patient Day,,,,,,,,,Formula=Current Gallons (from Table A)/Adjusted Patient Days  APD is from Demographics Page,,,Yes
1_9_0,pghq_PFC_water_1_9_0,,,text,default,,Operating Rooms,,,,,,pghq_PFC_demographic_1_9,,From Facility Profile., Formula=Current Gallons (from table A)/ORs OR is from Demographics Page,,,Yes
1_9,pghq_PFC_water_1_9,,,text,default,,Gallons per Operating Room,,,,,,,,, Formula=Current Gallons (from table A)/ORs OR is from Demographics Page,,,Yes
1_11,pghq_PFC_water_1_11,,,text,default,,Water Use Reduction (in Gallons per Square Foot),,,,,,,,%,Table A current year gallons / gross floor area) /( Table A baseline year gallons / gross floor area) Metric: % Water Use Reduction in gallons per square foot: Formula = gallons/square ,,,Yes
1_12,pghq_PFC_water_1_12,,,text,default,,Gallons per Cleanable Square Foot,,,,,,,,,Formula=Current Gallons (from TableA)/Cleanable Area (in sq ft) ,,,Yes
PFC,Water,Water Conservation and Savings Project Data ,,,,,,,,,,,,,,,,,Yes
2_1,pghq_PFC_water_2_1,,,html,default,,Please enter square footage or acreage of <b>irrigated versus non-irrigated</b> landscape on the hospital campus in Table B. Please use the SAME units for both entires.,,,,,,,,,,,,Yes
2_1tB,pghq_PFC_water_2_1tB,,,container,table,"Campus Area,Numeric,Units,% of total;Irrigated Landscape,pghq_PFC_water_2_1tB_1,pghq_PFC_water_2_1tB_2,pghq_PFC_water_2_1tB_3;Non Irrigated Landscape,pghq_PFC_water_2_1tB_4,pghq_PFC_water_2_1tB_5,pghq_PFC_water_2_1tB_6;Total Landscape Area,pghq_PFC_water_2_1tB_7,,pghq_PFC_water_2_1tB_8",<b>Table B. Irrigated vs Non-Irrigated Landscaping</b>,,,,,,,,,,,,Yes
2_1tB_1,pghq_PFC_water_2_1tB_1,,,text,default,,,,,,,,,,,,,,Yes
2_1tB_2,pghq_PFC_water_2_1tB_2,,,selection,dropdown,,,square feet|acres,,,,,,,,,,,Yes
2_1tB_3,pghq_PFC_water_2_1tB_3,,,text,default,,,,,,,,,,,,,,Yes
2_1tB_4,pghq_PFC_water_2_1tB_4,,,text,default,,,,,,,,,,,,,,Yes
2_1tB_5,pghq_PFC_water_2_1tB_5,,,selection,dropdown,,,square feet|acres,,,,,pghq_PFC_water_2_1tB_2,,,,,,Yes
2_1tB_6,pghq_PFC_water_2_1tB_6,,,text,default,,,,,,,,,,,,,,Yes
2_1tB_7,pghq_PFC_water_2_1tB_7,,,text,default,,,,,,,,,,,,,,Yes
2_2,pghq_PFC_water_2_2,,,selection,radios,,Does the facility use any alternative landscaping methods that  <b>reduce the need for irrigation</b>?,Yes|No,2|2,2|0,,,,,,,,,Yes
2_2_1,pghq_PFC_water_2_2_1,pghq_PFC_water_2_2,Yes,text,textarea,,"If yes, please describe:",,1,1,,,,,,,,,Yes
2_2_2,pghq_PFC_water_2_2_2,pghq_PFC_water_2_2,Yes,text,default,,Include <b>water savings</b> realized from this effort (in gallons):,,2,2,,nonnegative,,,gallons,,,,Yes
2_3,pghq_PFC_water_2_3,,,selection,radios,,Does the facility <b>submeter</b> any departments and/or individual pieces of equipment?,Yes|No,1|1,1|0,,,,,,,,,Yes
2_3_1,pghq_PFC_water_2_3_1,pghq_PFC_water_2_3,Yes,html,default,,Please enter data in Table C.,,,,,,,,,,,,Yes
2_3_tC,pghq_PFC_water_2_3_tC,pghq_PFC_water_2_3,Yes,container,table,"Meter Description,Annual Water Usage from Meter,Units,Percent of Total of Total Water Consumption;Meter 1,pghq_PFC_water_2_3_tC_1,pghq_PFC_water_2_3_tC_2,pghq_PFC_water_2_3_tC_3;Meter 2,pghq_PFC_water_2_3_tC_4,pghq_PFC_water_2_3_tC_5,pghq_PFC_water_2_3_tC_6;Meter 3,pghq_PFC_water_2_3_tC_7,pghq_PFC_water_2_3_tC_8,pghq_PFC_water_2_3_tC_9;Meter 4,pghq_PFC_water_2_3_tC_10,pghq_PFC_water_2_3_tC_11,pghq_PFC_water_2_3_tC_12;Meter 5,pghq_PFC_water_2_3_tC_13,pghq_PFC_water_2_3_tC_14,pghq_PFC_water_2_3_tC_15;Meter 6,pghq_PFC_water_2_3_tC_16,pghq_PFC_water_2_3_tC_17,pghq_PFC_water_2_3_tC_18;Meter 7,pghq_PFC_water_2_3_tC_19,pghq_PFC_water_2_3_tC_20,pghq_PFC_water_2_3_tC_21;Meter 8,pghq_PFC_water_2_3_tC_22,pghq_PFC_water_2_3_tC_23,pghq_PFC_water_2_3_tC_24;Meter 9,pghq_PFC_water_2_3_tC_25,pghq_PFC_water_2_3_tC_26,pghq_PFC_water_2_3_tC_27;Meter 10,pghq_PFC_water_2_3_tC_28,pghq_PFC_water_2_3_tC_29,pghq_PFC_water_2_3_tC_30",Table C. Submetering,,,,,,,,,,,,Yes
2_3_tC_1,pghq_PFC_water_2_3_tC_1,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_2,pghq_PFC_water_2_3_tC_2,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_3,pghq_PFC_water_2_3_tC_3,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_4,pghq_PFC_water_2_3_tC_4,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_5,pghq_PFC_water_2_3_tC_5,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_6,pghq_PFC_water_2_3_tC_6,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_7,pghq_PFC_water_2_3_tC_7,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_8,pghq_PFC_water_2_3_tC_8,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_9,pghq_PFC_water_2_3_tC_9,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_10,pghq_PFC_water_2_3_tC_10,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_11,pghq_PFC_water_2_3_tC_11,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_12,pghq_PFC_water_2_3_tC_12,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_13,pghq_PFC_water_2_3_tC_13,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_14,pghq_PFC_water_2_3_tC_14,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_15,pghq_PFC_water_2_3_tC_15,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_16,pghq_PFC_water_2_3_tC_16,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_17,pghq_PFC_water_2_3_tC_17,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_18,pghq_PFC_water_2_3_tC_18,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_19,pghq_PFC_water_2_3_tC_19,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_20,pghq_PFC_water_2_3_tC_20,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_21,pghq_PFC_water_2_3_tC_21,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_22,pghq_PFC_water_2_3_tC_22,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_23,pghq_PFC_water_2_3_tC_23,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_24,pghq_PFC_water_2_3_tC_24,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_25,pghq_PFC_water_2_3_tC_25,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_26,pghq_PFC_water_2_3_tC_26,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_27,pghq_PFC_water_2_3_tC_27,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_28,pghq_PFC_water_2_3_tC_28,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_29,pghq_PFC_water_2_3_tC_29,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_30,pghq_PFC_water_2_3_tC_30,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_31,pghq_PFC_water_2_3_tC_31,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_32,pghq_PFC_water_2_3_tC_32,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_33,pghq_PFC_water_2_3_tC_33,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_34,pghq_PFC_water_2_3_tC_34,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_35,pghq_PFC_water_2_3_tC_35,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_36,pghq_PFC_water_2_3_tC_36,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_37,pghq_PFC_water_2_3_tC_37,pghq_PFC_water_2_3,Yes,text,default,,Meter Name:,,,,,,,,,,,,Yes
2_3_tC_38,pghq_PFC_water_2_3_tC_38,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_tC_39,pghq_PFC_water_2_3_tC_39,pghq_PFC_water_2_3,Yes,selection,dropdown,,,Hundred Cubic Feet|Cubic Feet|Gallons,,,,,,,,,,,Yes
2_3_tC_40,pghq_PFC_water_2_3_tC_40,pghq_PFC_water_2_3,Yes,text,default,,,,,,,,,,,,,,Yes
2_3_2,pghq_PFC_water_2_3_2,pghq_PFC_water_2_3,Yes,text,default,,Please describe the <b>benefits</b> of the submeters.,,1,1,,,,,,,,,Yes
2_4,pghq_PFC_water_2_4,,,selection,radios,,Has the facility determined how much <b>energy</b> it takes to deliver water?  PGH continues to strive to illustrate the total footprint of the health care sector.  ,Yes|No,3|3,3|0,,,,,,,,,Yes
2_4_1,pghq_PFC_water_2_4_1,pghq_PFC_water_2_4,Yes,text,default,,"How much electicity does it take to deliver your facility's water, in kilowatt hours (kWh)?",,1,1,,,,,,,,,Yes
2_5,pghq_PFC_water_2_5,pghq_PFC_water_2_4,Yes,text,default,,"Based on this data, your <b>Total kWh per gallon for Water Delivery</b> is:",,,,,,,,,[autocalculate =Formula= Current Year Annual Water Consumption (from Table A) * Response to 9a (converted to Btus) = Total Energy Use for Water Delivery in Btus,,,Yes
2_6,pghq_PFC_water_2_6,,,selection,radios,,Does the facility have a <b>written plan</b> to <b>reduce water use</b> over time with timelines and goals?,Yes|No,2|2,2|0,,,,,,,,,Yes
2_6_1,pghq_PFC_water_2_6_1,pghq_PFC_water_2_6,Yes,text,textarea,,Please  describe:,,1,1,,,,,,,,,Yes
2_6_2,pghq_PFC_water_2_6_2,pghq_PFC_water_2_6,Yes,file,default,,Please attach:,,1,1,,,,,,,,,Yes
2_6_3,pghq_PFC_water_2_6_3,pghq_PFC_water_2_6,Yes,html,default,,Please indicate who is accountable for the plan:,,,,,,,,,,,,Yes
2_6_4,pghq_PFC_water_2_6_4,pghq_PFC_water_2_6,Yes,text,default,,Name:,,1,1,,,,,,,,,Yes
2_6_5,pghq_PFC_water_2_6_5,pghq_PFC_water_2_6,Yes,text,default,,Title:,,,,,,,,,,,,Yes
2_6_6,pghq_PFC_water_2_6_6,pghq_PFC_water_2_6,Yes,text,default,,Email:,,1,1,,,,,,,,,Yes
2_6_7,pghq_PFC_water_2_6_7,pghq_PFC_water_2_6,Yes,text,default,,Phone:,,,,,,,,,,,,Yes
2_7,pghq_PFC_water_2_7,,,selection,radios,,Has the facility contracted with a third party to conduct water audits?,Yes|No,3|3,3|0,,,,,,,,,Yes
2_7_1,pghq_PFC_water_2_7_1,pghq_PFC_water_2_7,Yes,text,default,,Name of Firm:,,1,1,,,,,,,,,Yes
2_7_2,pghq_PFC_water_2_7_2,pghq_PFC_water_2_7,Yes,text,default,,Timeframe of Contract:,,1,1,,,,,,,,,Yes
2_8,pghq_PFC_water_2_8,,,selection,radios,,Has the facility made any efforts to <b>reuse non-potable</b> water?,Yes|No,3|3,3|0,,,,,,,,,Yes
2_8_1,pghq_PFC_water_2_8_1,pghq_PFC_water_2_8,Yes,text,textarea,,"If yes, please describe:",,1,1,,,,,,,,,Yes
2_9,pghq_PFC_water_2_9,,,selection,radios,,Does the facility utilize <b>US EPA WaterSense criteria</b> during the procurement of water using devices/equipment?,Yes|No,,,,,,,,,,,Yes
2_9_1,pghq_PFC_water_2_9_1,,,html,default,,Please describe and highlight the <b>top three water-saving equipment purchases</b> made in the last year by dollar amount in Table D.,,,,,,,,,,,,Yes
2_9_tD,pghq_PFC_water_2_9_tD,,,container,table,"Product Purchased,Cost in Dollars;pghq_PFC_water_2_9_tD_1,pghq_PFC_water_2_9_tD_2;pghq_PFC_water_2_9_tD_3,pghq_PFC_water_2_9_tD_4;pghq_PFC_water_2_9_tD_5,pghq_PFC_water_2_9_tD_6",<b>Table D: Top 3 Water Saving Device/Equipment Purchases</b>,,,,,,,,,,,,Yes
2_9_tD_1,pghq_PFC_water_2_9_tD_1,,,text,default,,,,,1,1,,,,,,,,Yes
2_9_tD_2,pghq_PFC_water_2_9_tD_2,,,text,default,,$,,,2,2,nonnegative,,,,,,,Yes
2_9_tD_3,pghq_PFC_water_2_9_tD_3,,,text,default,,$,,,1,1,,,,,,,,Yes
2_9_tD_4,pghq_PFC_water_2_9_tD_4,,,text,default,,,,,2,2,nonnegative,,,,,,,Yes
2_9_tD_5,pghq_PFC_water_2_9_tD_5,,,text,default,,$,,,1,1,,,,,,,,Yes
2_9_tD_6,pghq_PFC_water_2_9_tD_6,,,text,default,,$,,,2,2,nonnegative,,,,,,,Yes
2_9_tD_7,pghq_PFC_water_2_9_tD_7,,,text,default,,,,,2,2,nonnegative,,,,,,,Yes
2_9_tD_8,pghq_PFC_water_2_9_tD_8,,,text,default,,$,,,1,1,,,,,,,,Yes
2_9_tD_9,pghq_PFC_water_2_9_tD_9,,,text,default,,$,,,2,2,nonnegative,,,,,,,Yes
2_11,pghq_PFC_water_2_11,,,selection,radios,,Does the facility <b>benchmark water usage</b>?,Yes|No,,,,,,,,,,,Yes
2_11_1,pghq_PFC_water_2_11_1,pghq_PFC_water_2_11,Yes,text,default,,"What <b>software program, tool or company</b> did the organization utilize to benchmark water usage?",,,2,2,,,,,,,,Yes
2_11_2,pghq_PFC_water_2_11_2,pghq_PFC_water_2_11,Yes,text,default,,Please indicate your <b>preferred metric</b> for measuring/normalizing water use:,,,1,1,,,,,,,,Yes
2_11_3,pghq_PFC_water_2_11_3,pghq_PFC_water_2_11,Yes,text,default,,Please indicate the year in which the hospital benchmarked its water usage:,,,1,1,integer,,,,,,,Yes
3_1,pghq_PFC_water_3_1,,,html,default,,"Please list the <b>water projects</b> in Table E that equate to at least 75% of the water saved <u>over the past two years</u>. If you are entering projects from 2012, please ensure you entered Previous Year water data above in Table A to get full credit for these projects. A minimum of three projects is suggested if possible.<p>Note: Your overall water use reduction is calculated above through percent water reduction from baseline, where you will get ‘credit’ for older water reduction projects. This table is ONLY for <b>projects completed in the past two years.</b>",,,,,,,,,,,,Yes
3_1tE,pghq_PFC_water_3_1tE,,,container,table,"Project Description,Category,Water Savings (in gallons/year),Annual Savings in USD $ (real or calculated);pghq_PFC_water_3_1tE_1,pghq_PFC_water_3_1tE_2,pghq_PFC_water_3_1tE_3,pghq_PFC_water_3_1tE_4;pghq_PFC_water_3_1tE_5,pghq_PFC_water_3_1tE_6,pghq_PFC_water_3_1tE_7,pghq_PFC_water_3_1tE_8;pghq_PFC_water_3_1tE_9,pghq_PFC_water_3_1tE_10,pghq_PFC_water_3_1tE_11,pghq_PFC_water_3_1tE_12;pghq_PFC_water_3_1tE_13,pghq_PFC_water_3_1tE_14,pghq_PFC_water_3_1tE_15,pghq_PFC_water_3_1tE_16;pghq_PFC_water_3_1tE_17,pghq_PFC_water_3_1tE_18,pghq_PFC_water_3_1tE_19,pghq_PFC_water_3_1tE_20;Total,,pghq_PFC_water_3_1tE_21,pghq_PFC_water_3_1tE_22",<b>Table E: Water Reduction Projects</b>,,,,,,,,,,,,Yes
3_1tE_1,pghq_PFC_water_3_1tE_1,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_2,pghq_PFC_water_3_1tE_2,,,selection,dropdown,,,Chiller|Hot Water Boiler|Steam Boiler|Ground-Source Heat Pump|Air Source Heat Pump|Recirculating Water|Source Heat Pump|Water Closets|Urinals|Faucets|Showers|Landscape|Laundry|Other,,,,,,,,,,,Yes
3_1tE_3,pghq_PFC_water_3_1tE_3,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_4,pghq_PFC_water_3_1tE_4,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_5,pghq_PFC_water_3_1tE_5,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_6,pghq_PFC_water_3_1tE_6,,,selection,dropdown,,,Chiller|Hot Water Boiler|Steam Boiler|Ground-Source Heat Pump|Air Source Heat Pump|Recirculating Water|Source Heat Pump|Water Closets|Urinals|Faucets|Showers|Landscape|Laundry|Other,,,,,,,,,,,Yes
3_1tE_7,pghq_PFC_water_3_1tE_7,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_8,pghq_PFC_water_3_1tE_8,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_9,pghq_PFC_water_3_1tE_9,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_10,pghq_PFC_water_3_1tE_10,,,selection,dropdown,,,Chiller|Hot Water Boiler|Steam Boiler|Ground-Source Heat Pump|Air Source Heat Pump|Recirculating Water|Source Heat Pump|Water Closets|Urinals|Faucets|Showers|Landscape|Laundry|Other,,,,,,,,,,,Yes
3_1tE_11,pghq_PFC_water_3_1tE_11,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_12,pghq_PFC_water_3_1tE_12,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_13,pghq_PFC_water_3_1tE_13,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_14,pghq_PFC_water_3_1tE_14,,,selection,dropdown,,,Chiller|Hot Water Boiler|Steam Boiler|Ground-Source Heat Pump|Air Source Heat Pump|Recirculating Water|Source Heat Pump|Water Closets|Urinals|Faucets|Showers|Landscape|Laundry|Other,,,,,,,,,,,Yes
3_1tE_15,pghq_PFC_water_3_1tE_15,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_16,pghq_PFC_water_3_1tE_16,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_17,pghq_PFC_water_3_1tE_17,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_18,pghq_PFC_water_3_1tE_18,,,selection,dropdown,,,Chiller|Hot Water Boiler|Steam Boiler|Ground-Source Heat Pump|Air Source Heat Pump|Recirculating Water|Source Heat Pump|Water Closets|Urinals|Faucets|Showers|Landscape|Laundry|Other,,,,,,,,,,,Yes
3_1tE_19,pghq_PFC_water_3_1tE_19,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_20,pghq_PFC_water_3_1tE_20,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_21,pghq_PFC_water_3_1tE_21,,,text,default,,,,,,,,,,,,,,Yes
3_1tE_22,pghq_PFC_water_3_1tE_22,,,text,default,,,,,,,,,,,,,,Yes
3_2,pghq_PFC_water_3_2,,,selection,radios,, Is there anything else you would like to tell us about the water program or projects at your facility?  Please feel free to attach a file and/or provide commentary below.,Yes|No,1,1,,,,,,,,,Yes
3_2_1,pghq_PFC_water_3_2_1,pghq_PFC_water_3_2,Yes,file,default,,Attach file:,,1,1,,,,,,,,,Yes
3_2_2,pghq_PFC_water_3_2_2,pghq_PFC_water_3_2,Yes,text,textarea,,Provide commentary:,,1,1,,,,,,,,,Yes
PFC,Green Building,Green Design and Construction,,,,,,,,,,,,,,,,,Yes
1_1,pghq_PFC_greenbuilding_1_1,,,html,non-numbered,,"The built environment plays an important in role in both the promotion of healing in patients and the health of building occupants. Hospitals understand that a high performance healing environment can make a substantive difference in their ability to provide high quality care as well as their ability to attract and retain outstanding employees. Please highlight your facility's accomplishments and strategies relative to Green Design, Renovation & Construction.",,,,,,,,,,,,Yes
